Country name,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,year,Regional indicator_Central and Eastern Europe,Regional indicator_Commonwealth of Independent States,Regional indicator_East Asia,Regional indicator_Latin America and Caribbean,Regional indicator_Middle East and North Africa,Regional indicator_North America and ANZ,Regional indicator_South Asia,Regional indicator_Southeast Asia,Regional indicator_Sub-Saharan Africa,Regional indicator_Unkown,Regional indicator_Western Europe
Australia,7.196,1.1932136837039249,1.1194119995552338,1.1749927308599912,1.3419892570819452,1.7131770552219918,-1.9975545468173246,7,0,0,0,0,0,1,0,0,0,0,0
Australia,7.364,1.2001530973119783,0.9747212056769786,1.188419581679654,1.3277055425999205,1.682021623660132,-1.6552900603093073,8,0,0,0,0,0,1,0,0,0,0,0
Australia,7.289,1.2088273643220437,0.9406763129997417,1.2018464324993166,1.256286970189797,1.9935759392787307,-1.6018112342924293,9,0,0,0,0,0,1,0,0,0,0,0
Australia,7.309,1.2148993512290895,1.1789905617403984,1.2152732833189812,1.2491451129487845,2.0745800613395664,-2.0563812554358902,10,0,0,0,0,0,1,0,0,0,0,0
Australia,7.25,1.2253084716411689,1.0938783300473063,1.255553835777971,1.2491451129487845,1.4950890342889727,-1.8317701861650035,11,0,0,0,0,0,1,0,0,0,0,0
Australia,7.257,1.2313804585482147,1.1619681154017798,1.295834388236961,1.1705846832976488,1.9811137666539866,-1.7675955949447504,12,0,0,0,0,0,1,0,0,0,0,0
Australia,7.177,1.2426570056613,1.076855883708688,1.3361149406959507,1.2062939695027104,0.915598007238379,-1.7996828905548767,13,0,0,0,0,0,1,0,0,0,0,0
Australia,7.234,1.246126712465326,1.1023895532166155,1.3763954931549427,1.220577683984735,0.7598208494290797,-1.6659858255126827,14,0,0,0,0,0,1,0,0,0,0,0
Australia,7.137,1.1984182439099644,1.0513222142007612,1.4166760456139325,1.1277335398515744,1.3143875312301854,-1.3397649868097288,15,0,0,0,0,0,1,0,0,0,0,0
Australia,7.183,1.229645605146201,1.076855883708688,1.3763954931549427,1.1920102550206857,0.9966021292992148,-1.6018112342924293,16,0,0,0,0,0,1,0,0,0,0,0
Austria,7.122,1.2695472333925044,1.042810991031452,0.9547923774175111,1.3848404005280186,1.8876474719684069,-1.3451128694114165,1,0,0,0,0,0,0,0,0,0,0,1
Austria,7.181,1.3085814349378004,1.0342997678621428,0.9977583000404332,0.9420452515852533,1.8191055225323152,-0.6819754268021329,3,0,0,0,0,0,0,0,0,0,0,1
Austria,7.303,1.2860283407116295,0.8555640813066498,1.040724222663357,1.0634568246824634,0.8221317125527995,-1.045631443716901,5,0,0,0,0,0,0,0,0,0,0,1
Austria,7.471,1.3085814349378004,1.1109007763859247,1.059521813810886,1.370556686045994,0.8283627988651714,-0.20601387525192136,6,0,0,0,0,0,0,0,0,0,0,1
Austria,7.401,1.3103162883398125,1.1194119995552338,1.0783194049584148,1.2348613984667598,0.7411275904919638,0.15764214166284743,7,0,0,0,0,0,0,0,0,0,0,1
Austria,7.499,1.305111728133773,1.1619681154017798,1.0971169961059417,1.2491451129487845,1.0526819061105626,-0.33436305769242736,8,0,0,0,0,0,0,0,0,0,0,1
Austria,6.95,1.3042443014327667,0.727895733767012,1.1159145872534706,0.9848963950313274,0.7411275904919638,-0.9333259090814583,9,0,0,0,0,0,0,0,0,0,0,1
Austria,7.076,1.3033768747317607,0.9747212056769786,1.1347121784009995,1.0920242536465128,0.6227369505568963,-0.9868047350983354,10,0,0,0,0,0,0,0,0,0,0,1
Austria,7.048,1.3120511417418264,0.9576987593383602,1.1749927308599912,1.0134638239953768,0.5043463106218288,-1.163284860954032,11,0,0,0,0,0,0,0,0,0,0,1
Austria,7.294,1.3267973956589376,0.7874742959521763,1.2152732833189812,1.0206056812363893,0.8345938851775434,-1.1953721565641586,12,0,0,0,0,0,0,0,0,0,0,1
Austria,7.396,1.3441459296790703,0.8385416349680315,1.255553835777971,1.1205916826105622,0.3361069801877854,-1.1686327435557198,13,0,0,0,0,0,0,0,0,0,0,1
Austria,7.195,1.353687623390142,1.2811252397721087,1.295834388236961,1.1134498253695497,0.3797245843743892,-1.5215929952671128,14,0,0,0,0,0,0,0,0,0,0,1
Austria,7.213,1.2773540737015638,0.949187536169051,1.3361149406959507,1.177726540538661,0.07440135506816252,-1.4841578170552983,15,0,0,0,0,0,0,0,0,0,0,1
Austria,7.268,1.3250625422569253,1.0257885446928336,1.295834388236961,1.1491591115746116,0.26756503075169374,-1.3932438128266065,16,0,0,0,0,0,0,0,0,0,0,1
Azerbaijan,4.728,-0.1807902106904926,0.3448906911480982,-0.2375119753686009,0.17786652679693213,-1.458445877775343,0.17368578946791075,1,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,4.568,0.006573956726927424,-0.5147428489521295,-0.18648994225388052,-1.607597783456155,-1.2839754610289278,0.6924304018316244,2,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,4.817,0.07510066610644754,-1.102017247634463,-0.13546790913915918,-1.0433910614161797,-0.17484209742671647,-0.14183928403166804,3,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,4.574,0.13495310847590206,-0.6594336428303857,-0.08444587602443784,-1.7790023572404514,-0.5362451035442909,0.06672813743415522,4,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,4.219,0.1653130430111324,-1.0764835781265354,-0.03342384290971746,-1.7575767855174145,-0.7605642107896821,0.6229079280096833,5,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,4.68,0.14015766868194018,-0.753057097692787,-0.0011994009425249893,-1.5004699248409696,-0.6484046571669865,0.28599132410335404,6,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,4.911,0.14796450899099967,-0.4381418404283467,0.031025041024667487,-1.0576747758982046,-0.8664926781000056,0.11485908084934521,7,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,5.481,0.18526385713428337,-0.3700520550738732,0.06324948299185996,-0.5363191973043026,-1.040963094846421,-0.22740540565867245,8,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,5.252,0.19827525764938098,-0.12322658316390653,0.09547392495905148,-0.1006659056025497,-1.2902065473412998,-0.4680601227346218,9,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,5.147,0.19740783094837488,-0.23387248436492605,0.127698366926243,0.1207316688688333,-1.22789568421758,-0.6712796615987573,10,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,5.304,0.16097590950609883,-0.3104734928887088,0.1679789193852348,-0.2435030504227968,-1.265282202091812,-0.7194106050139473,11,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,5.152,0.15316906919703932,-0.22536126119561686,0.20825947184422466,-0.11494962008457442,-1.3961350146516234,-0.47340800533630956,12,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,5.168,0.1592410561040851,-0.27642860021147203,0.24854002430321454,0.17786652679693213,-1.4397526188382272,-0.9654132046915843,13,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,5.173,0.1705176032171705,0.6257610557353016,0.2888205767622044,0.7634988205599444,-1.3275930652155317,-1.5215929952671128,14,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,5.171,0.1653130430111324,0.19168867410053272,0.2694859115818903,0.47782453091945026,-1.3836728420268796,-1.259546747784412,16,0,1,0,0,0,0,0,0,0,0,0
Bahrain,5.701,1.1541794821586289,0.770451849613558,0.3076181679097333,1.0634568246824634,0.23640959918983384,-1.259546747784412,4,0,0,0,0,1,0,0,0,0,0,0
Bahrain,5.937,1.1515772020556092,0.5406488240422097,0.35595483086052154,0.8206336784880432,-0.0003716806803011696,-0.14183928403166804,5,0,0,0,0,1,0,0,0,0,0,0
Bahrain,4.824,1.1429029350455435,0.8044967422907947,0.39355001315557925,0.8777685364161422,-0.3119259962988999,-0.8477597874544539,6,0,0,0,0,1,0,0,0,0,0,0
Bahrain,5.027,1.1602514690656747,0.8300304117987223,0.431145195450637,-0.464900624894179,0.4143417305542335,-1.6232027646991805,7,0,0,0,0,1,0,0,0,0,0,0
Bahrain,6.69,1.1958159638069448,0.600227386227374,0.4687403777456947,0.44211524471438923,0.4143417305542335,-1.1579369783523443,8,0,0,0,0,1,0,0,0,0,0,0
Bahrain,6.165,1.2183690580331155,0.5538025325765973,0.5063355600407524,0.8589400036898375,0.4143417305542335,-0.8557816113569853,9,0,0,0,0,1,0,0,0,0,0,0
Bahrain,6.007,1.2201039114351293,0.33637946797878904,0.5439307423358102,0.734931391595895,0.7037410726177319,-0.8557816113569853,10,0,0,0,0,1,0,0,0,0,0,0
Bahrain,6.17,1.2166342046311034,0.42149169967188094,0.5976381456144627,1.0134638239953768,0.5541950011208044,-0.8557816113569853,11,0,0,0,0,1,0,0,0,0,0,0
Bahrain,6.227,1.2079599376210377,0.5321376008729005,0.6513455488931171,1.134875397092587,0.8532871441146593,-0.8557816113569853,12,0,0,0,0,1,0,0,0,0,0,0
Bahrain,7.098,1.1593840423646686,0.5491600472115189,0.7587603554504241,1.1420172543335994,0.30495154862592555,-0.8557816113569853,14,0,0,0,0,1,0,0,0,0,0,0
Bahrain,6.173,1.0769785057690433,0.29382335213224303,0.8124677587290786,1.413407829492068,0.8283627988651714,-0.8557816113569853,15,0,0,0,0,1,0,0,0,0,0,0
Bahrain,6.647,1.1194824141183666,0.41298047650257175,0.7849427145487687,1.2705706846718217,0.5604260874331765,-0.10440410581985361,16,0,0,0,0,1,0,0,0,0,0,0
Bangladesh,4.319,-1.3839110449866143,-1.2041519256661732,-0.6215199088109746,-0.9648306317650438,0.42957327487336505,0.23786038068816406,1,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,4.607,-1.335335149730246,-2.548925186417025,-0.565127135368389,-1.0148236324521303,0.25510285812694977,0.3448180327219196,2,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,5.052,-1.2945660947829372,-2.9489526753745565,-0.5087343619258025,-1.007681775211118,-0.26830839211229607,0.32342650231516845,3,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,5.083,-1.261603880144687,-2.4297680620466964,-0.4523415884832158,-0.8291353441858091,-0.4614720677958273,0.1843815546712863,4,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,4.858,-1.2243045320014048,-2.2510323754912034,-0.39594881504062923,-0.6291633414374632,-0.09383797536588079,0.17368578946791075,5,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,4.986,-1.1800657702500685,-1.76589265484058,-0.3395560415980436,0.6492291047037467,-0.4240855499215955,0.08277178523921855,6,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,4.724,-1.1349595817977267,-1.9701620109040008,-0.283163268155457,-0.564886626268352,-0.20599752898857634,0.12555484605272077,7,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,4.66,-1.0950579535514249,-2.412745615708078,-0.22677049471287042,-0.036389190433438516,-0.09383797536588079,0.007901428815589688,8,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,4.636,-1.0534214719031092,-2.0127181267505465,-0.1703777212702838,-0.07924033387951264,-0.6047870529803827,0.2539040284932274,9,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,4.633,-1.0083152834507674,-1.808448770687126,-0.11398494782769818,0.4849663881604626,-0.41785446360922346,-0.10975198842154138,10,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,4.556,-0.9580045347923861,-1.3999100585602846,-0.046850693729381075,0.9134778226212039,-0.5487072761690349,-0.286232114277238,11,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,4.31,-0.9059589327319911,-0.8551917757244972,0.020283560368936023,1.0634568246824634,0.0806324413805345,-0.5696698921666895,12,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,4.499,-0.8495761971665641,-0.9147703379096616,0.08741781446725312,1.099166110887525,-0.26207730579992405,-0.2167096404552969,13,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,5.114,-0.7905911814981156,-1.195640702496864,0.15455206856557022,1.1063079681285375,-0.3119259962988999,-0.4573643575312462,14,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,5.28,-0.7862540479930835,-0.6338999733224582,0.22168632266388733,0.2135758130019939,-0.050220371179276954,0.0025535462139019125,15,0,0,0,0,0,0,1,0,0,0,0
Bangladesh,5.025,-0.801867728611201,-1.0254162391106811,0.15455206856557022,0.9277615371032286,-0.24961513317518016,-0.31831940988736407,16,0,0,0,0,0,0,1,0,0,0,0
Belarus,5.658,0.09591890693060617,0.8896089739838866,-0.34224141176197576,-0.28635419386887095,-1.5269878272114348,-0.17927446224348248,1,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.617,0.17138502991817814,0.378935583825335,-0.3019608593029859,-0.5720284835093643,-1.3961350146516234,-0.24879693606542355,2,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.463,0.2589951267198416,0.770451849613558,-0.261680306843995,-0.7648586290166979,-1.3649795830897635,-0.2434490534637358,3,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.564,0.2624648335238675,0.8044967422907947,-0.22139975438500514,-0.4863261966172161,-1.25905111577944,-0.3504067054974907,4,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.526,0.32925668950137393,0.8896089739838866,-0.18111920192601527,-0.3363471945559574,-1.009807663284561,-0.18997022744685801,5,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.225,0.3760977313557293,0.8215191886294131,-0.10324346717196671,-0.6505889131605003,-1.040963094846421,-0.3717982359042418,6,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.749,0.3917114119738483,0.7534294032749396,-0.025367732417919106,-0.7291493428116361,-1.3462863241526477,-0.45201647492955843,7,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.876,0.39951825228290777,0.9321650898304326,0.052508002336129456,-0.17208447801267326,-1.0970428716577685,-0.47340800533630956,8,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.812,0.4142645062000191,0.5661824935501373,0.13038373709017706,-0.7148656283296114,-0.29323273736178396,-0.31831940988736407,9,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.719,0.37870001145874915,0.9406763129997417,0.20825947184422466,-0.886270202113908,-0.5611694487937788,-0.38784188370930517,10,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.178,0.3552794905315722,0.9662099825076694,0.24854002430321454,-0.6363051986784756,-0.773026383414426,-0.414581296717744,11,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.553,0.37783258475774306,0.7364069569363212,0.2888205767622044,-0.9005539165959326,-0.75433312447731,-0.4680601227346218,12,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.234,0.4055902391899535,0.7789630727828671,0.3291011292211943,-0.7362912000526485,-1.0783496127206527,-0.12579563622660472,13,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.821,0.417734213004045,0.8810977508145774,0.3693816816801861,-0.6434470559194879,-1.1531226484691164,-1.045631443716901,14,0,1,0,0,0,0,0,0,0,0,0
Belarus,5.534,0.41166222609699926,0.8215191886294131,0.3496442109752801,-0.6934400566065744,-1.1157361305948845,-0.6124529529801918,16,0,1,0,0,0,0,0,0,0,0,0
Belgium,7.262,1.1854068433948655,1.0342997678621428,0.8393214603684058,1.2634288274308092,-0.21756954642583856,-0.7675415484291372,0,0,0,0,0,0,0,0,0,0,0,1
Belgium,7.219,1.2261758983421749,0.9236538666611234,0.887658123319194,1.099166110887525,0.43580436118573707,-0.10975198842154138,2,0,0,0,0,0,0,0,0,0,0,1
Belgium,7.117,1.2235736182391552,0.9321650898304326,0.9118264547945872,0.9991801095133521,0.049477009818674623,-0.47875588793799734,3,0,0,0,0,0,0,0,0,0,0,1
Belgium,6.854,1.2148993512290895,1.000254875184906,0.9601631177453754,0.42783153023236453,0.14294330450425421,-0.23810117086204802,5,0,0,0,0,0,0,0,0,0,0,1
Belgium,7.111,1.2183690580331155,1.0513222142007612,0.9762753387289721,0.9491871088262657,-0.08137580274113683,-0.16323081443841914,6,0,0,0,0,0,0,0,0,0,0,1
Belgium,6.935,1.219236484734123,0.9662099825076694,0.9923875597125689,0.7706406778009568,-0.30569490998652793,0.08811966784090633,7,0,0,0,0,0,0,0,0,0,0,1
Belgium,7.104,1.219236484734123,0.8130079654601039,1.0084997806961638,1.0277475384774015,0.11178787294239437,-0.8958907308696439,8,0,0,0,0,0,0,0,0,0,0,1
Belgium,6.855,1.2287781784451948,1.1109007763859247,1.0246120016797604,0.8134918212470309,0.01209049194444278,-1.2274594521742854,9,0,0,0,0,0,0,0,0,0,0,1
Belgium,6.904,1.241789578960294,0.6087386093966832,1.040724222663357,0.8706266791751298,0.3921867569991332,-1.4574184040468598,10,0,0,0,0,0,0,0,0,0,0,1
Belgium,6.949,1.2495964192693534,0.9832324288462878,1.0675779243026824,0.8492011074520927,-0.3430814278607598,-1.307677691199602,11,0,0,0,0,0,0,0,0,0,0,1
Belgium,6.928,1.262607819784451,0.9236538666611234,1.0944316259420097,0.7849243922829815,0.3423380665001574,-1.0616750915219644,12,0,0,0,0,0,0,0,0,0,0,1
Belgium,6.892,1.2712820867945167,0.991743652015597,1.1212853275813368,0.4349733874733769,-0.773026383414426,-0.5964093051751284,13,0,0,0,0,0,0,0,0,0,0,1
Belgium,6.772,1.2790889271035761,0.600227386227374,1.1481390292206641,0.20643395576098156,-1.0658874400959086,-0.3717982359042418,14,0,0,0,0,0,0,0,0,0,0,1
Belgium,6.839,1.2079599376210377,0.770451849613558,1.1749927308599912,0.14215724059187035,-1.016038749596933,-0.5750177747683773,15,0,0,0,0,0,0,0,0,0,0,1
Belgium,6.834,1.2530661260733793,0.7874742959521763,1.1480047607124668,0.256426956448068,-0.9474968001608413,-0.510843183548124,16,0,0,0,0,0,0,0,0,0,0,1
Belize,6.451,-0.42193483357032135,0.4980927081956637,-0.2751071576636586,-0.30063790835089566,0.21148525394034595,0.14694637645947187,2,0,0,0,0,0,0,0,0,0,1,0
Belize,5.956,-0.42974167387938084,-0.4806979562748927,-0.1918606825817458,0.9063359653801916,0.14294330450425421,0.21646885028141297,9,0,0,0,0,0,0,0,0,0,1,0
Benin,3.33,-1.311914628803069,-3.1361995850993587,-1.8191950019249519,-1.1933700634774391,-0.0626825438040209,0.2592519110949152,1,0,0,0,0,0,0,0,0,1,0,0
Benin,3.667,-1.2694107204537464,-3.6724066447658377,-1.711780195367645,-0.27207047938684625,-0.019064939617417093,0.44642780215398675,3,0,0,0,0,0,0,0,0,1,0,0
Benin,3.87,-1.278952414164819,-2.863840443681465,-1.5667702065152802,0.18500838403794448,-0.8789548507247494,0.5747769845944933,6,0,0,0,0,0,0,0,0,1,0,0
Benin,3.193,-1.2624713068456939,-2.4723241778932423,-1.5291750242202224,0.15644095507389508,-0.6857911750412183,0.3448180327219196,7,0,0,0,0,0,0,0,0,1,0,0
Benin,3.479,-1.2269068121044238,-2.0127181267505465,-1.491579841925165,0.256426956448068,-0.5237829309195471,0.6122121628063077,8,0,0,0,0,0,0,0,0,1,0,0
Benin,3.347,-1.1974143042702003,-2.6170149717714986,-1.4539846596301071,0.20643395576098156,-0.5923248803556388,0.60686428020462,9,0,0,0,0,0,0,0,0,1,0,0
Benin,3.625,-1.206088571280266,-3.2298230399617602,-1.4163894773350494,-0.1006659056025497,-0.1623799248019725,0.5801248671961812,10,0,0,0,0,0,0,0,0,1,0,0
Benin,4.007,-1.2017514377752332,-2.727660872972518,-1.3626820740563959,0.23500138472503096,-0.39916120467210753,0.5159502759759278,11,0,0,0,0,0,0,0,0,1,0,0
Benin,4.853,-1.1774634901470487,-3.212800593623142,-1.3089746707777423,-0.14351704904862383,-0.39916120467210753,0.1362506112560963,12,0,0,0,0,0,0,0,0,1,0,0
Benin,5.82,-1.1445012755088,-2.634037418110117,-1.2552672674990888,-0.2435030504227968,0.018321578256814755,0.029292959222340792,13,0,0,0,0,0,0,0,0,1,0,0
Benin,4.976,-1.1106716341695422,-3.1617332546072867,-1.2015598642204344,0.16358281231490743,-0.09383797536588079,-0.23275328826036024,14,0,0,0,0,0,0,0,0,1,0,0
Benin,4.408,-1.1072019273655163,-2.6085037486021894,-1.1478524609417808,0.256426956448068,-0.5113207582948031,-1.1205018001405298,15,0,0,0,0,0,0,0,0,1,0,0
Benin,5.045,-1.1202133278806155,-2.761705765649755,-1.1998143736138784,0.0707386681817468,-0.20599752898857634,-0.43062494452280736,16,0,0,0,0,0,0,0,0,1,0,0
Bhutan,5.569,-0.2215592656378022,0.04699788022227641,-0.543644174056927,0.44925710195540164,2.2054328738993774,0.32342650231516845,8,0,0,0,0,0,0,0,0,0,1,0
Bhutan,4.939,-0.1833924907935124,0.5661824935501373,-0.5033636215979371,0.6206616757396973,1.67579053734776,-0.4894516531413729,9,0,0,0,0,0,0,0,0,0,1,0
Bhutan,5.082,-0.13828630234117076,0.29382335213224303,-0.4630830691389463,0.5920942467756479,1.7318703141591079,-0.5750177747683773,10,0,0,0,0,0,0,0,0,0,1,0
Bolivia,5.374,-0.6006247339776758,0.17466622776191432,-0.6242052789749077,0.16358281231490743,-0.26830839211229607,0.28064344150166626,1,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.628,-0.5763367863494911,-0.1487602526718341,-0.5570710248765907,0.23500138472503096,0.01209049194444278,0.4036447413404845,2,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.298,-0.5399048649072151,-0.24238370753423524,-0.4899367707782736,-0.15065890628963619,-0.5674005351061508,0.31807861971348067,3,0,0,0,1,0,0,0,0,0,0,0
Bolivia,6.086,-0.5251586109901037,0.14913255825398675,-0.42280251667995644,0.2278595274840186,-0.21845970161332026,0.11485908084934521,4,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.781,-0.5043403701659451,-0.05513679780943297,-0.35566826258163936,-0.31492162283292036,-0.41785446360922346,0.21112096767972519,5,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.779,-0.4748478623317225,0.02997543388365802,-0.31001696979478327,0.2492850992070557,-0.2371529605504362,0.44642780215398675,6,0,0,0,1,0,0,0,0,0,0,0
Bolivia,6.019,-0.44535535449749825,-0.27642860021147203,-0.2643656770079281,0.8206336784880432,-0.0876068890535088,0.5266460411793034,7,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.767,-0.4019840194471703,-0.08918169048666975,-0.21871438422107206,0.7063639626318456,-0.4116233772968515,0.3769053283320462,8,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.865,-0.3690218048089202,0.0640203265608948,-0.17306309143421691,0.956328966067278,0.11801895925476633,0.48386298036580117,9,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.834,-0.3412641503767097,0.13211011191536837,-0.12741179864736082,0.9777545377903151,-0.18107318373908843,0.6442994584164344,10,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.77,-0.31784362944953126,-0.1487602526718341,-0.08713124618837095,0.9634708233082904,-0.287001651049412,0.5961685150012445,11,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.651,-0.2944231085223543,-0.2934510465500904,-0.046850693729381075,0.9777545377903151,-0.7418709518525661,0.41434050654386007,12,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.916,-0.27100258759517587,0.11508766557674996,-0.006570141270390243,0.8277755357290556,-0.5736316214185228,0.23786038068816406,13,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.674,-0.26406317398712403,-0.25089493070354446,0.03371041118859964,0.956328966067278,-0.530014017231919,0.6175600454079956,14,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.559,-0.3299876032636243,-0.07215924414805136,0.07399096364759047,0.9277615371032286,-0.3306192552360158,0.6763867540265611,15,0,0,0,1,0,0,0,0,0,0,0
Bolivia,5.716,-0.28835112161530857,-0.029603128301505393,0.033844679696796914,0.9134778226212039,-0.4739342404205712,0.5212981585776156,16,0,0,0,1,0,0,0,0,0,0,0
Bosnia and Herzegovina,4.9,-0.09664982069285502,-0.40409694775110994,0.32104501872939784,-2.893132086838378,0.04324592350630265,0.9865639449244521,2,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,4.963,-0.07149444636366437,-0.6679448659996949,0.3801231623359166,-3.4930480950834153,-0.1561488384896005,1.1630440707801482,4,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,4.669,-0.057615619147559125,-0.34451838556594555,0.40966223413917596,-2.728869370295094,-0.7917196423515419,1.0239991231362666,5,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,4.995,-0.03939965842642032,-0.753057097692787,0.4150329744670403,-2.957408802007489,-0.21222861530094833,0.9812160623227644,6,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,4.773,-0.03159281811736084,-0.2934510465500904,0.42040371479490646,-2.3360672220394147,-0.07514471642876486,1.1309567751700214,7,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,5.124,0.003104249922901499,-0.39558572458180075,0.4257744551227708,-2.550322939269785,0.26756503075169374,1.2218707793987136,8,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,5.249,0.028259624252092153,-0.21685003802630767,0.431145195450637,-2.3932020799675136,1.4514714301023688,1.2539580750088404,9,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,5.117,0.06816125249839569,-1.3403314963751203,0.4365159357785032,-0.8291353441858091,-0.3368503415483878,1.1683919533818359,10,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,5.181,0.10546060064167785,-0.04662557464012378,0.47679648823749304,-0.8148516297037844,0.8408249714899154,1.1523483055767725,11,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,5.09,0.13321825507388835,-0.32749593922732717,0.517077040696483,-1.307639779333637,0.5791193463702924,0.9705202971193888,12,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,5.887,0.17138502991817814,0.19168867410053272,0.5573575931554728,-0.6291633414374632,0.7722830220538236,0.917041471102511,13,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,6.016,0.2000101110513947,0.506603931364973,0.5976381456144627,-0.17922633525368561,0.49811522430945676,1.1844356011868993,14,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,5.516,0.17745701682522388,0.727895733767012,0.6379186980734545,-0.050672904915463224,0.8657493167394034,0.9330851189075744,15,1,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,5.813,0.18352900373226966,0.4810702618570453,0.5973696085980701,-0.2934960511098833,0.7099721589301039,1.013303357932891,16,1,0,0,0,0,0,0,0,0,0,0
Botswana,4.739,0.098521187033626,0.5917161630580648,-2.259595708809912,0.5492431033295738,-1.2092024252804643,-0.09905622321816583,1,0,0,0,0,0,0,0,0,1,0,0
Botswana,5.451,0.18352900373226966,0.15764378142329594,-1.8514194438921445,0.7920662495239938,-1.016038749596933,0.3448180327219196,3,0,0,0,0,0,0,0,0,1,0,0
Botswana,3.553,0.15403649589804544,0.44702536917980856,-1.4432431789743765,0.5635268178115985,-0.8851859370371215,0.3876010935354212,5,0,0,0,0,0,0,0,0,1,0,0
Botswana,3.52,0.19220327074233523,0.39595803016395337,-1.3385137425810016,0.4706826736784379,-1.5519121724609228,0.3982968587387967,6,0,0,0,0,0,0,0,0,1,0,0
Botswana,4.836,0.2199609251745457,0.20019989726984191,-1.2337843061876268,0.37069667230426573,-1.25905111577944,0.3876010935354212,7,0,0,0,0,0,0,0,0,1,0,0
Botswana,4.128,0.30323388847117716,0.3619131374867166,-1.1290548697942522,0.14215724059187035,-0.9537278864732133,0.03998872442571635,8,0,0,0,0,0,0,0,0,1,0,0
Botswana,4.031,0.32752183609936175,0.3874468069946442,-1.0243254334008773,0.31356181437616687,-0.6484046571669865,0.007901428815589688,9,0,0,0,0,0,0,0,0,1,0,0
